study_name,time,island_name,colony_code,num_breeding_pairs
PAL1112,2011-11-20T00:00:00Z,HUM,1.1,0
PAL1112,2011-11-20T00:00:00Z,HUM,1.2,0
PAL1112,2011-11-20T00:00:00Z,HUM,1.3,0
PAL1112,2011-11-20T00:00:00Z,HUM,2.1,14
PAL1112,2011-11-20T00:00:00Z,HUM,2.2,29
PAL1112,2011-11-20T00:00:00Z,HUM,3.0,58
PAL1112,2011-11-20T00:00:00Z,HUM,3.1,0
PAL1112,2011-11-20T00:00:00Z,HUM,4.0,0
PAL1112,2011-11-20T00:00:00Z,HUM,5.0,13
PAL1112,2011-11-20T00:00:00Z,LIT,1.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,2.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,3.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,4.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,5.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,6.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,7.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,8.0,0
PAL1112,2011-11-20T00:00:00Z,LIT,9.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,1.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,2.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,3.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,4.0,6
PAL1112,2011-11-20T00:00:00Z,TOR,5.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,12.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,13.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,15.0,8
PAL1112,2011-11-20T00:00:00Z,TOR,17.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,18.0,12
PAL1112,2011-11-20T00:00:00Z,TOR,19.0,80
PAL1112,2011-11-20T00:00:00Z,TOR,20.0,28
PAL1112,2011-11-20T00:00:00Z,TOR,21.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,22.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,23.0,0
PAL1112,2011-11-20T00:00:00Z,TOR,23.1,0
PAL1112,2011-11-21T00:00:00Z,CHR,1.0,4
PAL1112,2011-11-21T00:00:00Z,CHR,2.0,0
PAL1112,2011-11-21T00:00:00Z,CHR,3.0,8
PAL1112,2011-11-21T00:00:00Z,CHR,4.1,0
PAL1112,2011-11-21T00:00:00Z,CHR,5.0,0
PAL1112,2011-11-21T00:00:00Z,CHR,6.0,12
PAL1112,2011-11-21T00:00:00Z,CHR,7.0,128
PAL1112,2011-11-21T00:00:00Z,CHR,7.1,0
PAL1112,2011-11-21T00:00:00Z,CHR,7.2,6
PAL1112,2011-11-21T00:00:00Z,CHR,8.0,27
PAL1112,2011-11-21T00:00:00Z,CHR,9.1,22
PAL1112,2011-11-21T00:00:00Z,CHR,10.0,0
PAL1112,2011-11-21T00:00:00Z,CHR,11.0,0
PAL1112,2011-11-21T00:00:00Z,COR,1.0,0
PAL1112,2011-11-21T00:00:00Z,COR,2.0,17
PAL1112,2011-11-21T00:00:00Z,COR,3.0,14
PAL1112,2011-11-21T00:00:00Z,COR,4.0,0
PAL1112,2011-11-21T00:00:00Z,COR,5.0,0
PAL1112,2011-11-21T00:00:00Z,COR,5.1,25
PAL1112,2011-11-21T00:00:00Z,COR,6.0,0
PAL1213,2012-11-25T00:00:00Z,CHR,1.0,6
PAL1213,2012-11-25T00:00:00Z,CHR,2.0,0
PAL1213,2012-11-25T00:00:00Z,CHR,3.0,6
PAL1213,2012-11-25T00:00:00Z,CHR,4.1,0
PAL1213,2012-11-25T00:00:00Z,CHR,5.0,0
PAL1213,2012-11-25T00:00:00Z,CHR,6.0,13
PAL1213,2012-11-25T00:00:00Z,CHR,7.0,112
PAL1213,2012-11-25T00:00:00Z,CHR,7.1,0
PAL1213,2012-11-25T00:00:00Z,CHR,7.2,2
PAL1213,2012-11-25T00:00:00Z,CHR,8.0,23
PAL1213,2012-11-25T00:00:00Z,CHR,9.1,19
PAL1213,2012-11-25T00:00:00Z,CHR,10.0,0
PAL1213,2012-11-25T00:00:00Z,CHR,11.0,0
PAL1213,2012-11-25T00:00:00Z,COR,1.0,0
PAL1213,2012-11-25T00:00:00Z,COR,2.0,17
PAL1213,2012-11-25T00:00:00Z,COR,3.0,12
PAL1213,2012-11-25T00:00:00Z,COR,4.0,0
PAL1213,2012-11-25T00:00:00Z,COR,5.0,0
PAL1213,2012-11-25T00:00:00Z,COR,5.1,24
PAL1213,2012-11-25T00:00:00Z,COR,6.0,0
PAL1213,2012-11-25T00:00:00Z,HUM,1.1,0
PAL1213,2012-11-25T00:00:00Z,HUM,1.2,0
PAL1213,2012-11-25T00:00:00Z,HUM,1.3,0
PAL1213,2012-11-25T00:00:00Z,HUM,2.1,17
PAL1213,2012-11-25T00:00:00Z,HUM,2.2,28
PAL1213,2012-11-25T00:00:00Z,HUM,3.0,54
PAL1213,2012-11-25T00:00:00Z,HUM,3.1,0
PAL1213,2012-11-25T00:00:00Z,HUM,4.0,0
PAL1213,2012-11-25T00:00:00Z,HUM,5.0,15
PAL1213,2012-11-25T00:00:00Z,LIT,1.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,2.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,3.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,4.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,5.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,6.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,7.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,8.0,0
PAL1213,2012-11-25T00:00:00Z,LIT,9.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,1.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,2.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,3.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,4.0,8
PAL1213,2012-11-25T00:00:00Z,TOR,5.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,12.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,13.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,15.0,1
PAL1213,2012-11-25T00:00:00Z,TOR,17.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,18.0,12
PAL1213,2012-11-25T00:00:00Z,TOR,19.0,53
PAL1213,2012-11-25T00:00:00Z,TOR,20.0,29
PAL1213,2012-11-25T00:00:00Z,TOR,21.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,22.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,23.0,0
PAL1213,2012-11-25T00:00:00Z,TOR,23.1,0
PAL1314,2013-11-24T00:00:00Z,HUM,1.1,0
PAL1314,2013-11-24T00:00:00Z,HUM,1.2,0
PAL1314,2013-11-24T00:00:00Z,HUM,1.3,0
PAL1314,2013-11-24T00:00:00Z,HUM,2.1,19
PAL1314,2013-11-24T00:00:00Z,HUM,2.2,27
PAL1314,2013-11-24T00:00:00Z,HUM,3.0,60
PAL1314,2013-11-24T00:00:00Z,HUM,3.1,0
PAL1314,2013-11-24T00:00:00Z,HUM,4.0,0
PAL1314,2013-11-24T00:00:00Z,HUM,5.0,12
PAL1314,2013-11-24T00:00:00Z,TOR,1.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,2.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,3.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,4.0,2
PAL1314,2013-11-24T00:00:00Z,TOR,5.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,12.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,13.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,15.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,17.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,18.0,8
PAL1314,2013-11-24T00:00:00Z,TOR,19.0,53
PAL1314,2013-11-24T00:00:00Z,TOR,20.0,24
PAL1314,2013-11-24T00:00:00Z,TOR,21.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,22.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,23.0,0
PAL1314,2013-11-24T00:00:00Z,TOR,23.1,0
PAL1314,2013-11-27T00:00:00Z,CHR,1.0,0
PAL1314,2013-11-27T00:00:00Z,CHR,2.0,0
PAL1314,2013-11-27T00:00:00Z,CHR,3.0,0
PAL1314,2013-11-27T00:00:00Z,CHR,4.1,0
PAL1314,2013-11-27T00:00:00Z,CHR,5.0,0
PAL1314,2013-11-27T00:00:00Z,CHR,6.0,1
PAL1314,2013-11-27T00:00:00Z,CHR,7.0,96
PAL1314,2013-11-27T00:00:00Z,CHR,7.1,0
PAL1314,2013-11-27T00:00:00Z,CHR,7.2,0
PAL1314,2013-11-27T00:00:00Z,CHR,8.0,13
PAL1314,2013-11-27T00:00:00Z,CHR,9.1,14
PAL1314,2013-11-27T00:00:00Z,CHR,10.0,0
PAL1314,2013-11-27T00:00:00Z,CHR,11.0,0
PAL1314,2013-11-27T00:00:00Z,COR,1.0,0
PAL1314,2013-11-27T00:00:00Z,COR,2.0,18
PAL1314,2013-11-27T00:00:00Z,COR,3.0,17
PAL1314,2013-11-27T00:00:00Z,COR,4.0,0
PAL1314,2013-11-27T00:00:00Z,COR,5.0,0
PAL1314,2013-11-27T00:00:00Z,COR,5.1,18
PAL1314,2013-11-27T00:00:00Z,COR,6.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,1.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,2.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,3.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,4.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,5.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,6.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,7.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,8.0,0
PAL1314,2013-11-27T00:00:00Z,LIT,9.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,1.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,2.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,3.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,4.1,0
PAL1415,2014-11-25T00:00:00Z,CHR,5.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,6.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,7.0,85
PAL1415,2014-11-25T00:00:00Z,CHR,7.1,0
PAL1415,2014-11-25T00:00:00Z,CHR,7.2,0
PAL1415,2014-11-25T00:00:00Z,CHR,8.0,5
PAL1415,2014-11-25T00:00:00Z,CHR,9.1,0
PAL1415,2014-11-25T00:00:00Z,CHR,10.0,0
PAL1415,2014-11-25T00:00:00Z,CHR,11.0,0
PAL1415,2014-11-25T00:00:00Z,COR,1.0,0
PAL1415,2014-11-25T00:00:00Z,COR,2.0,11
PAL1415,2014-11-25T00:00:00Z,COR,3.0,14
PAL1415,2014-11-25T00:00:00Z,COR,4.0,0
PAL1415,2014-11-25T00:00:00Z,COR,5.0,0
PAL1415,2014-11-25T00:00:00Z,COR,5.1,14
PAL1415,2014-11-25T00:00:00Z,COR,6.0,0
PAL1415,2014-11-25T00:00:00Z,HUM,1.1,6
PAL1415,2014-11-25T00:00:00Z,HUM,1.2,0
PAL1415,2014-11-25T00:00:00Z,HUM,1.3,0
PAL1415,2014-11-25T00:00:00Z,HUM,2.1,16
PAL1415,2014-11-25T00:00:00Z,HUM,2.2,25
PAL1415,2014-11-25T00:00:00Z,HUM,3.0,48
PAL1415,2014-11-25T00:00:00Z,HUM,3.1,0
PAL1415,2014-11-25T00:00:00Z,HUM,4.0,0
PAL1415,2014-11-25T00:00:00Z,HUM,5.0,7
PAL1415,2014-11-25T00:00:00Z,LIT,1.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,2.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,3.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,4.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,5.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,6.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,7.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,8.0,0
PAL1415,2014-11-25T00:00:00Z,LIT,9.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,1.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,2.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,3.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,4.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,5.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,12.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,13.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,15.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,17.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,18.0,8
PAL1415,2014-11-25T00:00:00Z,TOR,19.1,1
PAL1415,2014-11-25T00:00:00Z,TOR,20.0,21
PAL1415,2014-11-25T00:00:00Z,TOR,21.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,22.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,23.0,0
PAL1415,2014-11-25T00:00:00Z,TOR,23.1,0
PAL1516,2015-11-29T00:00:00Z,CHR,1.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,2.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,3.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,4.1,0
PAL1516,2015-11-29T00:00:00Z,CHR,5.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,6.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,7.0,53
PAL1516,2015-11-29T00:00:00Z,CHR,7.1,0
PAL1516,2015-11-29T00:00:00Z,CHR,7.2,0
PAL1516,2015-11-29T00:00:00Z,CHR,8.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,9.1,0
PAL1516,2015-11-29T00:00:00Z,CHR,10.0,0
PAL1516,2015-11-29T00:00:00Z,CHR,11.0,0
PAL1516,2015-11-29T00:00:00Z,COR,1.0,0
PAL1516,2015-11-29T00:00:00Z,COR,2.0,12
PAL1516,2015-11-29T00:00:00Z,COR,3.0,13
PAL1516,2015-11-29T00:00:00Z,COR,4.0,0
PAL1516,2015-11-29T00:00:00Z,COR,5.0,0
PAL1516,2015-11-29T00:00:00Z,COR,5.1,13
PAL1516,2015-11-29T00:00:00Z,COR,6.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,1.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,2.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,3.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,4.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,5.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,6.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,7.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,8.0,0
PAL1516,2015-11-29T00:00:00Z,LIT,9.0,0
PAL1516,2015-11-30T00:00:00Z,HUM,1.1,0
PAL1516,2015-11-30T00:00:00Z,HUM,1.2,0
PAL1516,2015-11-30T00:00:00Z,HUM,1.3,0
PAL1516,2015-11-30T00:00:00Z,HUM,2.1,12
PAL1516,2015-11-30T00:00:00Z,HUM,2.2,24
PAL1516,2015-11-30T00:00:00Z,HUM,3.0,47
PAL1516,2015-11-30T00:00:00Z,HUM,3.1,0
PAL1516,2015-11-30T00:00:00Z,HUM,4.0,0
PAL1516,2015-11-30T00:00:00Z,HUM,5.0,6
PAL1516,2015-11-30T00:00:00Z,TOR,1.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,2.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,3.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,4.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,5.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,12.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,13.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,15.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,17.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,18.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,19.0,30
PAL1516,2015-11-30T00:00:00Z,TOR,20.0,21
PAL1516,2015-11-30T00:00:00Z,TOR,21.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,22.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,23.0,0
PAL1516,2015-11-30T00:00:00Z,TOR,23.1,0
PAL1617,2016-11-24T00:00:00Z,CHR,1.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,2.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,3.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,4.1,0
PAL1617,2016-11-24T00:00:00Z,CHR,5.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,6.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,7.0,44
PAL1617,2016-11-24T00:00:00Z,CHR,7.1,0
PAL1617,2016-11-24T00:00:00Z,CHR,7.2,0
PAL1617,2016-11-24T00:00:00Z,CHR,8.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,9.1,0
PAL1617,2016-11-24T00:00:00Z,CHR,10.0,0
PAL1617,2016-11-24T00:00:00Z,CHR,11.0,0
PAL1617,2016-11-24T00:00:00Z,COR,1.0,0
PAL1617,2016-11-24T00:00:00Z,COR,2.0,12
PAL1617,2016-11-24T00:00:00Z,COR,3.0,9
PAL1617,2016-11-24T00:00:00Z,COR,4.0,0
PAL1617,2016-11-24T00:00:00Z,COR,5.0,0
PAL1617,2016-11-24T00:00:00Z,COR,5.1,9
PAL1617,2016-11-24T00:00:00Z,COR,6.0,0
PAL1617,2016-11-24T00:00:00Z,HUM,1.1,0
PAL1617,2016-11-24T00:00:00Z,HUM,1.2,0
PAL1617,2016-11-24T00:00:00Z,HUM,1.3,0
PAL1617,2016-11-24T00:00:00Z,HUM,2.1,11
PAL1617,2016-11-24T00:00:00Z,HUM,2.2,22
PAL1617,2016-11-24T00:00:00Z,HUM,3.0,44
PAL1617,2016-11-24T00:00:00Z,HUM,3.1,0
PAL1617,2016-11-24T00:00:00Z,HUM,4.0,0
PAL1617,2016-11-24T00:00:00Z,HUM,5.0,3
PAL1617,2016-11-24T00:00:00Z,LIT,1.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,2.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,3.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,4.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,5.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,6.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,7.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,8.0,0
PAL1617,2016-11-24T00:00:00Z,LIT,9.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,1.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,2.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,3.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,4.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,5.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,12.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,13.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,15.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,17.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,18.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,19.0,18
PAL1617,2016-11-24T00:00:00Z,TOR,20.0,15
PAL1617,2016-11-24T00:00:00Z,TOR,21.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,22.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,23.0,0
PAL1617,2016-11-24T00:00:00Z,TOR,23.1,0
PAL1718,2017-11-20T00:00:00Z,HUM,1.1,0
PAL1718,2017-11-20T00:00:00Z,HUM,1.2,0
PAL1718,2017-11-20T00:00:00Z,HUM,1.3,0
PAL1718,2017-11-20T00:00:00Z,HUM,2.1,10
PAL1718,2017-11-20T00:00:00Z,HUM,2.2,18
PAL1718,2017-11-20T00:00:00Z,HUM,3.0,40
PAL1718,2017-11-20T00:00:00Z,HUM,3.1,0
PAL1718,2017-11-20T00:00:00Z,HUM,4.0,0
PAL1718,2017-11-20T00:00:00Z,HUM,5.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,1.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,2.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,3.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,4.1,0
PAL1718,2017-11-21T00:00:00Z,CHR,5.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,6.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,7.0,27
PAL1718,2017-11-21T00:00:00Z,CHR,7.1,0
PAL1718,2017-11-21T00:00:00Z,CHR,7.2,0
PAL1718,2017-11-21T00:00:00Z,CHR,8.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,9.1,0
PAL1718,2017-11-21T00:00:00Z,CHR,10.0,0
PAL1718,2017-11-21T00:00:00Z,CHR,11.0,0
PAL1718,2017-11-21T00:00:00Z,COR,1.0,0
PAL1718,2017-11-21T00:00:00Z,COR,2.0,10
PAL1718,2017-11-21T00:00:00Z,COR,3.0,6
PAL1718,2017-11-21T00:00:00Z,COR,4.0,0
PAL1718,2017-11-21T00:00:00Z,COR,5.0,0
PAL1718,2017-11-21T00:00:00Z,COR,5.1,7
PAL1718,2017-11-21T00:00:00Z,COR,6.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,1.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,2.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,3.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,4.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,5.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,6.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,7.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,8.0,0
PAL1718,2017-11-21T00:00:00Z,LIT,9.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,1.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,2.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,3.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,4.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,5.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,12.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,13.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,15.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,17.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,18.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,19.0,13
PAL1718,2017-11-24T00:00:00Z,TOR,20.0,9
PAL1718,2017-11-24T00:00:00Z,TOR,21.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,22.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,23.0,0
PAL1718,2017-11-24T00:00:00Z,TOR,23.1,0
