study_name,time,island_name,colony_code,num_breeding_pairs,num_chicks,census_time
PAL1011,2011-01-18T00:00:00Z,TOR,23.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,23.1,0,0,1400
PAL1011,2011-01-19T00:00:00Z,CHR,7.0,169,111,1300
PAL1011,2011-01-19T00:00:00Z,CHR,7.1,0,0,1300
PAL1011,2011-01-19T00:00:00Z,CHR,7.2,9,5,1300
PAL1011,2011-01-19T00:00:00Z,HUM,3.0,71,74,1200
PAL1011,2011-01-19T00:00:00Z,TOR,18.0,20,11,1400
PAL1011,2011-01-19T00:00:00Z,TOR,19.0,120,52,1400
PAL1112,2012-01-19T00:00:00Z,CHR,1.0,9,4,1100
PAL1112,2012-01-19T00:00:00Z,CHR,2.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,3.0,9,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,4.1,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,5.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,6.0,21,7,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.0,195,100,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.1,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.2,4,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,8.0,33,18,1100
PAL1112,2012-01-19T00:00:00Z,CHR,9.1,32,8,1100
PAL1112,2012-01-19T00:00:00Z,CHR,10.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,11.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,COR,1.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,2.0,24,11,1000
PAL1112,2012-01-19T00:00:00Z,COR,3.0,23,16,1000
PAL1112,2012-01-19T00:00:00Z,COR,4.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,5.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,5.1,46,24,1000
PAL1112,2012-01-19T00:00:00Z,COR,6.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,HUM,1.1,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,1.2,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,1.3,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,2.1,19,9,1300
PAL1112,2012-01-19T00:00:00Z,HUM,2.2,31,26,1300
PAL1112,2012-01-19T00:00:00Z,HUM,3.0,41,60,1300
PAL1112,2012-01-19T00:00:00Z,HUM,3.1,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,4.0,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,5.0,12,9,1300
PAL1112,2012-01-19T00:00:00Z,LIT,1.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,2.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,3.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,4.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,5.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,6.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,7.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,8.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,9.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,TOR,1.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,2.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,3.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,4.0,12,5,1505
PAL1112,2012-01-19T00:00:00Z,TOR,5.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,12.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,13.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,15.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,17.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,18.0,12,1,1505
PAL1112,2012-01-22T00:00:00Z,TOR,19.0,77,31,1505
PAL1112,2012-01-22T00:00:00Z,TOR,20.0,41,21,1505
PAL1112,2012-01-22T00:00:00Z,TOR,21.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,22.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,23.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,23.1,0,0,1505
PAL1213,2013-01-24T00:00:00Z,CHR,1.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,2.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,3.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,4.1,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,5.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,6.0,12,2,1015
PAL1213,2013-01-24T00:00:00Z,CHR,7.1,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,7.2,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,8.0,27,16,1015
PAL1213,2013-01-24T00:00:00Z,CHR,9.1,22,7,1015
PAL1213,2013-01-24T00:00:00Z,CHR,10.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,11.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,COR,1.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,2.0,28,22,1100
PAL1213,2013-01-24T00:00:00Z,COR,3.0,27,13,1100
PAL1213,2013-01-24T00:00:00Z,COR,4.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,5.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,5.1,35,24,1100
PAL1213,2013-01-24T00:00:00Z,COR,6.0,0,0,1100
PAL1213,2013-01-26T00:00:00Z,CHR,7.0,141,95,1015
PAL1213,2013-01-26T00:00:00Z,HUM,1.1,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,1.2,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,1.3,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,2.1,25,23,1320
PAL1213,2013-01-26T00:00:00Z,HUM,2.2,30,30,1320
PAL1213,2013-01-26T00:00:00Z,HUM,3.0,52,78,1320
PAL1213,2013-01-26T00:00:00Z,HUM,3.1,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,4.0,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,5.0,13,9,1320
PAL1213,2013-01-26T00:00:00Z,LIT,1.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,2.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,3.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,4.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,5.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,6.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,7.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,8.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,9.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,TOR,1.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,2.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,3.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,4.0,4,1,1530
PAL1213,2013-01-26T00:00:00Z,TOR,5.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,12.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,13.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,15.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,17.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,18.0,6,1,1530
PAL1213,2013-01-26T00:00:00Z,TOR,19.0,74,35,1530
PAL1213,2013-01-26T00:00:00Z,TOR,20.0,36,17,1530
PAL1213,2013-01-26T00:00:00Z,TOR,21.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,22.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,23.0,0,0,1530
PAL1213,2013-01-26T00:00:00Z,TOR,23.1,0,0,1530
PAL1314,2014-01-24T00:00:00Z,HUM,2.1,23,16,
PAL1314,2014-01-24T00:00:00Z,HUM,2.2,32,33,
PAL1314,2014-01-24T00:00:00Z,HUM,3.0,60,88,
PAL1314,2014-01-24T00:00:00Z,HUM,3.1,0,0,
PAL1314,2014-01-24T00:00:00Z,HUM,4.0,0,0,
PAL1314,2014-01-24T00:00:00Z,HUM,5.0,9,9,
PAL1314,2014-01-24T00:00:00Z,LIT,1.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,2.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,3.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,4.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,5.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,6.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,7.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,8.0,0,0,
PAL1314,2014-01-24T00:00:00Z,LIT,9.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,1.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,2.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,3.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,4.1,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,5.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,6.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,7.0,149,40,
PAL1314,2014-01-25T00:00:00Z,CHR,7.1,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,7.2,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,8.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,9.1,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,10.0,0,0,
PAL1314,2014-01-25T00:00:00Z,CHR,11.0,0,0,
PAL1314,2014-01-25T00:00:00Z,COR,1.0,0,0,
PAL1314,2014-01-25T00:00:00Z,COR,2.0,23,15,
PAL1314,2014-01-25T00:00:00Z,COR,3.0,19,13,
PAL1314,2014-01-25T00:00:00Z,COR,4.0,0,0,
PAL1314,2014-01-25T00:00:00Z,COR,5.0,0,0,
PAL1314,2014-01-25T00:00:00Z,COR,5.1,34,17,
PAL1314,2014-01-25T00:00:00Z,COR,6.0,0,0,
PAL1314,2014-01-25T00:00:00Z,HUM,1.1,0,0,
PAL1314,2014-01-25T00:00:00Z,HUM,1.2,0,0,
PAL1314,2014-01-25T00:00:00Z,HUM,1.3,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,1.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,2.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,3.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,4.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,5.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,12.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,13.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,15.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,17.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,18.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,19.0,110,28,
PAL1314,2014-01-25T00:00:00Z,TOR,20.0,34,20,
PAL1314,2014-01-25T00:00:00Z,TOR,21.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,22.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,23.0,0,0,
PAL1314,2014-01-25T00:00:00Z,TOR,23.1,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,1.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,2.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,3.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,5.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,6.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,7.0,80,5,
PAL1415,2015-01-30T00:00:00Z,CHR,7.1,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,7.2,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,8.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,9.1,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,10.0,0,0,
PAL1415,2015-01-30T00:00:00Z,CHR,11.0,0,0,
PAL1415,2015-01-30T00:00:00Z,COR,1.0,0,0,
PAL1415,2015-01-30T00:00:00Z,COR,2.0,21,10,
PAL1415,2015-01-30T00:00:00Z,COR,3.0,13,16,
PAL1415,2015-01-30T00:00:00Z,COR,4.0,0,0,
PAL1415,2015-01-30T00:00:00Z,COR,5.0,0,0,
PAL1415,2015-01-30T00:00:00Z,COR,5.1,32,15,
PAL1415,2015-01-30T00:00:00Z,COR,6.0,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,1.1,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,1.2,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,1.3,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,2.1,4,14,
PAL1415,2015-01-30T00:00:00Z,HUM,2.2,16,33,
PAL1415,2015-01-30T00:00:00Z,HUM,3.0,14,63,
PAL1415,2015-01-30T00:00:00Z,HUM,3.1,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,4.0,0,0,
PAL1415,2015-01-30T00:00:00Z,HUM,5.0,5,5,
PAL1415,2015-01-30T00:00:00Z,LIT,1.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,2.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,3.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,4.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,5.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,6.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,7.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,8.0,0,0,
PAL1415,2015-01-30T00:00:00Z,LIT,9.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,1.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,2.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,3.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,4.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,5.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,12.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,13.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,15.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,17.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,18.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,19.0,41,2,
PAL1415,2015-01-30T00:00:00Z,TOR,20.0,21,19,
PAL1415,2015-01-30T00:00:00Z,TOR,21.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,22.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,23.0,0,0,
PAL1415,2015-01-30T00:00:00Z,TOR,23.1,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,1.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,2.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,3.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,4.1,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,5.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,6.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,7.0,73,11,
PAL1516,2016-01-24T00:00:00Z,CHR,7.1,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,7.2,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,8.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,9.1,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,10.0,0,0,
PAL1516,2016-01-24T00:00:00Z,CHR,11.0,0,0,
PAL1516,2016-01-24T00:00:00Z,COR,1.0,0,0,
PAL1516,2016-01-24T00:00:00Z,COR,2.0,17,8,
PAL1516,2016-01-24T00:00:00Z,COR,3.0,19,8,
PAL1516,2016-01-24T00:00:00Z,COR,4.0,0,0,
PAL1516,2016-01-24T00:00:00Z,COR,5.0,0,0,
PAL1516,2016-01-24T00:00:00Z,COR,5.1,21,5,
PAL1516,2016-01-24T00:00:00Z,COR,6.0,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,1.1,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,1.2,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,1.3,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,2.1,0,25,
PAL1516,2016-01-31T00:00:00Z,HUM,2.2,5,24,
PAL1516,2016-01-31T00:00:00Z,HUM,3.0,22,43,
PAL1516,2016-01-31T00:00:00Z,HUM,3.1,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,4.0,0,0,
PAL1516,2016-01-31T00:00:00Z,HUM,5.0,3,0,
PAL1516,2016-01-31T00:00:00Z,LIT,1.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,2.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,3.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,4.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,5.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,6.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,7.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,8.0,0,0,
PAL1516,2016-01-31T00:00:00Z,LIT,9.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,1.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,2.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,3.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,4.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,5.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,12.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,13.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,15.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,17.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,18.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,19.0,27,0,
PAL1516,2016-01-31T00:00:00Z,TOR,20.0,21,1,
PAL1516,2016-01-31T00:00:00Z,TOR,21.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,22.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,23.0,0,0,
PAL1516,2016-01-31T00:00:00Z,TOR,23.1,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,1.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,2.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,3.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,4.1,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,5.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,6.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,7.0,7,3,
PAL1617,2017-01-22T00:00:00Z,CHR,7.1,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,7.2,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,8.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,9.1,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,10.0,0,0,
PAL1617,2017-01-22T00:00:00Z,CHR,11.0,0,0,
PAL1617,2017-01-22T00:00:00Z,COR,1.0,0,0,
PAL1617,2017-01-22T00:00:00Z,COR,2.0,17,6,
PAL1617,2017-01-22T00:00:00Z,COR,3.0,15,4,
PAL1617,2017-01-22T00:00:00Z,COR,4.0,0,0,
PAL1617,2017-01-22T00:00:00Z,COR,5.0,0,0,
PAL1617,2017-01-22T00:00:00Z,COR,5.1,9,7,
PAL1617,2017-01-22T00:00:00Z,COR,6.0,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,1.1,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,1.2,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,1.3,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,2.1,9,11,
PAL1617,2017-01-28T00:00:00Z,HUM,2.2,19,28,
PAL1617,2017-01-28T00:00:00Z,HUM,3.0,31,53,
PAL1617,2017-01-28T00:00:00Z,HUM,3.1,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,4.0,0,0,
PAL1617,2017-01-28T00:00:00Z,HUM,5.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,1.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,2.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,3.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,4.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,5.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,6.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,7.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,8.0,0,0,
PAL1617,2017-01-28T00:00:00Z,LIT,9.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,1.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,2.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,3.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,4.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,5.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,12.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,13.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,15.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,17.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,18.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,19.0,21,1,
PAL1617,2017-01-28T00:00:00Z,TOR,20.0,15,5,
PAL1617,2017-01-28T00:00:00Z,TOR,21.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,22.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,23.0,0,0,
PAL1617,2017-01-28T00:00:00Z,TOR,23.1,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,1.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,2.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,3.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,4.1,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,5.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,6.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,7.0,22,26,
PAL1718,2018-01-27T00:00:00Z,CHR,7.1,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,7.2,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,8.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,9.1,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,10.0,0,0,
PAL1718,2018-01-27T00:00:00Z,CHR,11.0,0,0,
PAL1718,2018-01-27T00:00:00Z,COR,1.0,0,0,
PAL1718,2018-01-27T00:00:00Z,COR,2.0,13,9,
PAL1718,2018-01-27T00:00:00Z,COR,3.0,13,5,
PAL1718,2018-01-27T00:00:00Z,COR,4.0,0,0,
PAL1718,2018-01-27T00:00:00Z,COR,5.0,0,0,
PAL1718,2018-01-27T00:00:00Z,COR,5.1,10,8,
PAL1718,2018-01-27T00:00:00Z,COR,6.0,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,1.1,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,1.2,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,1.3,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,2.1,8,4,
PAL1718,2018-01-27T00:00:00Z,HUM,2.2,17,20,
PAL1718,2018-01-27T00:00:00Z,HUM,3.0,34,49,
PAL1718,2018-01-27T00:00:00Z,HUM,3.1,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,4.0,0,0,
PAL1718,2018-01-27T00:00:00Z,HUM,5.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,1.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,2.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,3.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,4.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,5.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,6.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,7.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,8.0,0,0,
PAL1718,2018-01-27T00:00:00Z,LIT,9.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,1.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,2.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,3.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,4.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,5.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,12.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,13.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,15.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,17.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,18.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,19.0,7,1,
PAL1718,2018-01-27T00:00:00Z,TOR,20.0,14,0,
PAL1718,2018-01-27T00:00:00Z,TOR,21.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,22.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,23.0,0,0,
PAL1718,2018-01-27T00:00:00Z,TOR,23.1,0,0,
